Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s
0.14333333333333334,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.0000000000016797e+17,2.000000000192461e+17,2.0000000047423306e+17,2.000000047729839e+17,2.0000002725134726e+17,2.0000010626715424e+17,2.0000031680594502e+17,2.0000077626857984e+17,2.0000164114827347e+17,2.000030964692843e+17,2.000053416499249e+17,2.000085761801674e+17,2.000129873440661e+17,2.0001874102436902e+17,2.00025975755893e+17,2.0003479968771648e+17,2.0004528988975437e+17,2.0005749339444173e+17,2.0007142941650304e+17,2.000870922878536e+17,2.0010445474800467e+17,2.0012347132606512e+17,2.001440816313735e+17
0.14666666666666667,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000018765e+17,2.0000000002104768e+17,2.0000000051117514e+17,2.000000050907359e+17,2.000000288304321e+17,2.000001116970009e+17,2.0000033121706144e+17,2.000008079332247e+17,2.0000170152054854e+17,2.0000319967273792e+17,2.000055035827953e+17,2.000088134581989e+17,2.000133162710237e+17,2.000191767169231e+17,2.0002653148507453e+17,2.000354864491702e+17,2.0004611618309808e+17,2.0005846517569776e+17,2.000725501823834e+17,2.0008836325238358e+17,2.0010587507726272e+17,2.0012503840345654e+17,2.0014579133249914e+17
0.15000000000000002,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000020957e+17,2.0000000002301357e+17,2.0000000055091603e+17,2.0000000542910205e+17,2.0000003049931453e+17,2.0000011740268406e+17,2.0000034629254646e+17,2.0000084094035968e+17,2.0000176427356992e+17,2.0000330669830106e+17,2.0000567119455523e+17,2.0000905867174832e+17,2.000136557524673e+17,2.0001962589272237e+17,2.0002710387495107e+17,2.0003619323320826e+17,2.000469659820593e+17,2.000594640072795e+17,2.0007370155114778e+17,2.000896683330097e+17,2.0010733295627846e+17,2.001266463514305e+17,2.001475450854629e+17
0.15333333333333335,2e+17,2e+17,2e+17,2.0000000000000013e+17,2.00000000000234e+17,2.0000000002515827e+17,2.000000005936596e+17,2.000000057893509e+17,2.000000322627448e+17,2.0000012339689408e+17,2.00000362059199e+17,2.000008753377346e+17,2.0000182948231027e+17,2.0000341765286515e+17,2.0000584462657834e+17,2.0000931199699274e+17,2.000140059976805e+17,2.0002008879085552e+17,2.0002769318999248e+17,2.0003692032460083e+17,2.0004783958637264e+17,2.0006049019861187e+17,2.0007488383692992e+17,2.0009100784403882e+17,2.0010882869553066e+17,2.0012829547320893e+17,2.0014934318337555e+17
0.15666666666666668,2e+17,2e+17,2e+17,2.0000000000000013e+17,2.0000000000026122e+17,2.0000000002749757e+17,2.00000000639624e+17,2.0000000617282672e+17,2.000000341257185e+17,2.0000012969290086e+17,2.000003785449178e+17,2.0000091117488576e+17,2.000018972243318e+17,2.0000353264676682e+17,2.0000602402452906e+17,2.0000957361518477e+17,2.0001436722170893e+17,2.0002056565673846e+17,2.0002829970142928e+17,2.0003766801517968e+17,2.0004873730300864e+17,2.0006154406641405e+17,2.000760973611134e+17,2.0009238210689472e+17,2.0011036261240797e+17,2.0012998607865674e+17,2.001511859256766e+17
0.16,2e+17,2e+17,2e+17,2.0000000000000016e+17,2.0000000000029152e+17,2.0000000003004864e+17,2.000000006890428e+17,2.0000000658095354e+17,2.0000003609348813e+17,2.000001363045767e+17,2.0000039577873837e+17,2.000009485031875e+17,2.0000196757984928e+17,2.0000365179385808e+17,2.00006209538436e+17,2.0000984371272416e+17,2.0001473964542618e+17,2.000210567421721e+17,2.000289236873003e+17,2.000384366038748e+17,2.0004965944619914e+17,2.0006262593471402e+17,2.0007734245233613e+17,2.0009379145011363e+17,2.0011193503119686e+17,2.001317184842631e+17,2.0015307361811034e+17
0.16333333333333333,2e+17,2e+17,2e+17,2.000000000000002e+17,2.0000000000032525e+17,2.0000000003283005e+17,2.0000000074216595e+17,2.0000000701523968e+17,2.0000003817157507e+17,2.000001432464203e+17,2.0000041379087168e+17,2.000009873759047e+17,2.0000204063179466e+17,2.0000377521157885e+17,2.0000640132276698e+17,2.00010122481231e+17,2.000151234956013e+17,2.0002156230540096e+17,2.0002956543250102e+17,2.000392263967514e+17,2.0005060633746285e+17,2.0006373613486317e+17,2.0007861944649472e+17,2.0009523620933962e+17,2.001135462830691e+17,2.0013349301312237e+17,2.0015500657270125e+17
0.16666666666666669,2e+17,2e+17,2e+17,2.000000000000002e+17,2.000000000003628e+17,2.0000000003586198e+17,2.0000000079926074e+17,2.000000074772824e+17,2.0000004036578224e+17,2.0000015053358147e+17,2.000004326127435e+17,2.0000102784824742e+17,2.0000211646588346e+17,2.0000390302103085e+17,2.0000659953650563e+17,2.000104101176203e+17,2.000155190049675e+17,2.000220826111732e+17,2.0003022522883277e+17,2.000400377070473e+17,2.0005157830563114e+17,2.0006487500555085e+17,2.0007992868674877e+17,2.0009671672731942e+17,2.001151967060686e+17,2.0013530999491414e+17,2.0015698510772867e+17
0.17,2e+17,2e+17,2e+17,2.0000000000000022e+17,2.000000000004046e+17,2.000000000391663e+17,2.0000000086061312e+17,2.0000000796877283e+17,2.0000004268220704e+17,2.000001581818871e+17,2.0000045227703568e+17,2.0000106997742685e+17,2.00002195170683e+17,2.0000403534705338e+17,2.0000680434322992e+17,2.0001070682417802e+17,2.000159264122919e+17,2.0002261793080112e+17,2.000309033750523e+17,2.00040870855211e+17,2.0005257568687402e+17,2.000660428928189e+17,2.000812705235248e+17,2.000982333538972e+17,2.0011688664509802e+17,2.0013716976588298e+17,2.001590095477008e+17
0.17333333333333334,2e+17,2e+17,2e+17,2.0000000000000026e+17,2.000000000004511e+17,2.000000000427668e+17,2.0000000092652883e+17,2.000000084915011e+17,2.0000004512725523e+17,2.000001662078678e+17,2.0000047281772858e+17,2.0000111382271293e+17,2.0000227683768237e+17,2.0000417231830115e+17,2.000070159111921e+17,2.0001101280863894e+17,2.000163459624468e+17,2.0002316854222304e+17,2.0003160017692224e+17,2.000417261689398e+17,2.0005359882472614e+17,2.0006724015007597e+17,2.000826453145199e+17,2.0009978644600848e+17,2.001186164519043e+17,2.001390726688171e+17,2.001610802233278e+17
0.17666666666666667,2e+17,2e+17,2e+17,2.0000000000000032e+17,2.0000000000050285e+17,2.0000000004668915e+17,2.0000000099733485e+17,2.000000090473618e+17,2.0000004770765507e+17,2.000001746287858e+17,2.0000049427014477e+17,2.0000115944549392e+17,2.0000236156136416e+17,2.0000431406732355e+17,2.0000723441340045e+17,2.0001132828426547e+17,2.000167779064818e+17,2.0002373473006586e+17,2.000323159472623e+17,2.0004260398321856e+17,2.0005464807011315e+17,2.0006846713811194e+17,2.0008405342470518e+17,2.0010137636767376e+17,2.0012038648506422e+17,2.0014101905302675e+17,2.0016319747149443e+17
0.18000000000000002,2e+17,2e+17,2e+17,2.0000000000000035e+17,2.0000000000056035e+17,2.000000000509613e+17,2.0000000107338058e+17,2.0000000963835978e+17,2.0000005043047245e+17,2.0000018346266365e+17,2.0000051667099434e+17,2.0000120690933734e+17,2.000024494392783e+17,2.00004460730646e+17,2.0000746002770288e+17,2.0001165346992842e+17,2.000172225016976e+17,2.0002431678570838e+17,2.000330510060007e+17,2.0004350464035866e+17,2.000557237813778e+17,2.0006972422511206e+17,2.0008549522632867e+17,2.001030034899919e+17,2.001221971099689e+17,2.0014300927432173e+17,2.0016536163523178e+17
0.18333333333333335,2e+17,2e+17,2e+17,2.0000000000000042e+17,2.0000000000062432e+17,2.0000000005561357e+17,2.0000000115503955e+17,2.0000001026661606e+17,2.000000533031262e+17,2.0000019272831427e+17,2.0000054005842166e+17,2.000012562800529e+17,2.000025405721174e+17,2.0000461244885302e+17,2.0000769293687184e+17,2.0001198859018874e+17,2.0001768001172045e+17,2.0002491500734595e+17,2.0003380568022653e+17,2.0004442849003712e+17,2.000568263243064e+17,2.0007101178667098e+17,2.000869710989183e+17,2.001046681911328e+17,2.0012404869880803e+17,2.001450436949883e+17,2.001675730636881e+17
0.18666666666666668,2e+17,2e+17,2e+17,2.0000000000000048e+17,2.000000000006954e+17,2.0000000006067862e+17,2.0000000124271088e+17,2.0000001093437434e+17,2.000000563334047e+17,2.0000020244537206e+17,2.000005644720536e+17,2.000013076257571e+17,2.0000263506379424e+17,2.000047693666732e+17,2.0000793332869126e+17,2.0001233387538128e+17,2.000181507065781e+17,2.0002552970005552e+17,2.0003458030424253e+17,2.0004537588933648e+17,2.000579560721552e+17,2.0007233020580656e+17,2.000884814292841e+17,2.0010637085632957e+17,2.0012594163055325e+17,2.0014712268376525e+17,2.0016983211209933e+17
0.19,2e+17,2e+17,2e+17,2.0000000000000054e+17,2.0000000000077437e+17,2.0000000006619206e+17,2.000000013368209e+17,2.0000001164400736e+17,2.000000595294826e+17,2.0000021263432483e+17,2.0000058995304938e+17,2.000013610169396e+17,2.000027330215211e+17,2.0000493163306605e+17,2.000081813960451e+17,2.000126895616994e+17,2.0001863486277683e+17,2.0002616117586182e+17,2.0003537521961843e+17,2.0004634720278435e+17,2.000591134056768e+17,2.0007367987297373e+17,2.0009002661152042e+17,2.0010811187787027e+17,2.0012787629094115e+17,2.001492466158194e+17,2.001721391417583e+17
0.19333333333333336,2e+17,2e+17,2e+17,2.0000000000000064e+17,2.000000000008621e+17,2.0000000007219235e+17,2.0000000143782506e+17,2.0000001239802435e+17,2.000000628999385e+17,2.0000022331654742e+17,2.000006165441517e+17,2.000014165265316e+17,2.0000283455589078e+17,2.0000509940131046e+17,2.000084373370072e+17,2.0001305589128128e+17,2.000191327633793e+17,2.000268097538041e+17,2.0003619077524474e+17,2.0004734280239366e+17,2.0006029871314653e+17,2.000750611860777e+17,2.0009160704700736e+17,2.0010989165508912e+17,2.0012985307245526e+17,2.0015141587272042e+17,2.0017449451998352e+17
0.19666666666666668,2e+17,2e+17,2e+17,2.0000000000000074e+17,2.0000000000095955e+17,2.0000000007872112e+17,2.0000000154620976e+17,2.0000001319907795e+17,2.0000006645377366e+17,2.000002345143362e+17,2.0000064428974006e+17,2.000014742299758e+17,2.0000293978096022e+17,2.0000527282909552e+17,2.0000870135493357e+17,2.000134331122978e+17,2.000196446980841e+17,2.0002747576000387e+17,2.0003702732738714e+17,2.0004836306770282e+17,2.000615123903888e+17,2.0007647455048726e+17,2.0009322314441206e+17,2.001117105943571e+17,2.001318723743078e+17,2.0015363084241466e+17,2.0017689862008704e+17
0.2,2e+17,2e+17,2e+17,2.0000000000000083e+17,2.0000000000106774e+17,2.0000000008582355e+17,2.000000016624943e+17,2.0000001404997226e+17,2.0000007020043104e+17,2.000002462509448e+17,2.0000067323588512e+17,2.0000153420529866e+17,2.000030488143352e+17,2.0000545207861277e+17,2.0000897365855552e+17,2.0001382147904144e+17,2.0002017096330576e+17,2.000281595277333e+17,2.0003788523974115e+17,2.0004940838581616e+17,2.0006275484080336e+17,2.0007792037904774e+17,2.0009487531968954e+17,2.0011356910907194e+17,2.001339346024205e+17,2.001558919191985e+17,2.001793518213415e+17
0.20333333333333334,2e+17,2e+17,2e+17,2.0000000000000096e+17,2.0000000000118787e+17,2.0000000009354845e+17,2.0000000178723312e+17,2.0000001495367082e+17,2.0000007414981536e+17,2.0000025855062157e+17,2.0000070343040512e+17,2.0000159653318413e+17,2.000031617772577e+17,2.0000563731665046e+17,2.000092544620751e+17,2.0001422125201674e+17,2.000207118622561e+17,2.000288613974843e+17,2.0003876488348733e+17,2.000504791514445e+17,2.0006402647539155e+17,2.0007939909209354e+17,2.000965639960828e+17,2.001154676196477e+17,2.0013604016940464e+17,2.0015819950369072e+17,2.0018185450894634e+17
0.2066666666666667,2e+17,2e+17,2e+17,2.0000000000000112e+17,2.0000000000132118e+17,2.0000000010194864e+17,2.0000000192101795e+17,2.000000159133052e+17,2.000000783123141e+17,2.0000027143864758e+17,2.0000073492292397e+17,2.0000166129704966e+17,2.0000327879469504e+17,2.000058287146899e+17,2.000095439852617e+17,2.0001463269803222e+17,2.0002126770502672e+17,2.0002958171703837e+17,2.0003966663734688e+17,2.00051575766946e+17,2.0006532771278227e+17,2.0008091111746048e+17,2.0009828960412285e+17,2.0011740655350352e+17,2.0013818949454064e+17,2.0016055400280426e+17,2.0018440707399328e+17
0.21000000000000002,2e+17,2e+17,2e+17,2.0000000000000128e+17,2.000000000014691e+17,2.0000000011108138e+17,2.000000020644803e+17,2.0000001693218403e+17,2.0000008269881933e+17,2.000002849413769e+17,2.0000076776493098e+17,2.0000172858312426e+17,2.0000339999543107e+17,2.000060264490034e+17,2.0000984245355082e+17,2.0001505609029344e+17,2.0002183880867216e+17,2.0003032084153712e+17,2.0004059088763757e+17,2.0005269864236656e+17,2.0006665897925786e+17,2.0008245689049773e+17,2.0010005258162784e+17,2.001193863450517e+17,2.0014038300375677e+17,2.00162955829717e+17,2.0018700991343085e+17
0.21333333333333335,2e+17,2e+17,2e+17,2.0000000000000147e+17,2.0000000000163315e+17,2.0000000012100854e+17,2.0000000221829395e+17,2.000000180138022e+17,2.000000873207502e+17,2.000002990862775e+17,2.0000080200984256e+17,2.000017984805282e+17,2.000035255121594e+17,2.0000623070075437e+17,2.0001015009814406e+17,2.0001549170849763e+17,2.000224254972944e+17,2.0003107913355334e+17,2.0004153802832995e+17,2.000538481954811e+17,2.0006802070877994e+17,2.000840368540793e+17,2.0010185337370186e+17,2.0012140743568547e+17,2.0014262112960704e+17,2.0016540540384182e+17,2.0018966343002803e+17
0.21666666666666667,2e+17,2e+17,2e+17,2.000000000000017e+17,2.000000000018151e+17,2.00000000131797e+17,2.0000000238317766e+17,2.0000001916185107e+17,2.0000009219007683e+17,2.000003139019742e+17,2.0000083771306563e+17,2.0000187108135517e+17,2.0000365548157862e+17,2.0000644165609936e+17,2.0001046715611098e+17,2.0001593983892928e+17,2.0002302810212803e+17,2.000318569631629e+17,2.00042508461104e+17,2.0005502485183395e+17,2.000694133430148e+17,2.0008565145861526e+17,2.0010369243273315e+17,2.0012347027376563e+17,2.0014490431124845e+17,2.00167903150796e+17,2.0019236803233728e+17
0.22,2e+17,2e+17,2e+17,2.0000000000000192e+17,2.0000000000201683e+17,2.0000000014351917e+17,2.0000000255989802e+17,2.000000203802286e+17,2.0000009731934477e+17,2.0000032941829274e+17,2.0000087493206314e+17,2.000019464807564e+17,2.000037900444899e+17,2.0000665950629165e+17,2.0001079387049245e+17,2.000164007745575e+17,2.0002364696162666e+17,2.000326547080169e+17,2.0004350259540573e+17,2.0005622904478006e+17,2.000708373313586e+17,2.0008730116206246e+17,2.0010557021839174e+17,2.001255753146068e+17,2.0014723299441747e+17,2.001704495023693e+17,2.0019512413465632e+17
0.22333333333333336,2e+17,2e+17,2e+17,2.000000000000022e+17,2.0000000000224045e+17,2.0000000015625328e+17,2.0000000274927254e+17,2.000000216730503e+17,2.0000010272170074e+17,2.000003456663054e+17,2.0000091372642112e+17,2.0000202477702694e+17,2.000039293458963e+17,2.000068844477873e+17,2.0001113049040595e+17,2.0001687481513427e+17,2.0002428242154986e+17,2.0003347275341472e+17,2.000445208485045e+17,2.0005746121552557e+17,2.000722931309625e+17,2.000889864299347e+17,2.0010748719762627e+17,2.001277230204628e+17,2.0014960763140547e+17,2.001730448964918e+17,2.001979321569893e+17
0.22666666666666668,2e+17,2e+17,2e+17,2.0000000000000256e+17,2.0000000000248822e+17,2.000000001700839e+17,2.0000000295217274e+17,2.0000002304466077e+17,2.0000010841091917e+17,2.000003626783786e+17,2.000009541579183e+17,2.0000210607169386e+17,2.0000407353510458e+17,2.000071166823527e+17,2.000114772711521e+17,2.0001736226729398e+17,2.000249348350513e+17,2.0003431149237738e+17,2.0004556364555018e+17,2.0005872181316848e+17,2.0007378120675722e+17,2.0009070773531245e+17,2.0010944384466054e+17,2.001299138605113e+17,2.0015202868103376e+17,2.0017568977720042e+17,2.00200792525007e+17
0.23,2e+17,2e+17,2e+17,2.000000000000029e+17,2.0000000000276275e+17,2.0000000018510246e+17,2.0000000316952774e+17,2.0000002449964547e+17,2.0000011440143018e+17,2.0000038048822144e+17,2.000009962905971e+17,2.00002190469607e+17,2.0000422276582902e+17,2.0000735641717437e+17,2.0001183447432298e+17,2.0001786344465462e+17,2.0002560456276758e+17,2.0003517132572144e+17,2.0004663141963043e+17,2.000600112947394e+17,2.000753020314773e+17,2.000924655588522e+17,2.0011144064098912e+17,2.001321483108379e+17,2.0015449660862726e+17,2.0017838459460454e+17,2.0020370567000605e+17
0.23333333333333334,2e+17,2e+17,2e+17,2.0000000000000336e+17,2.000000000030668e+17,2.0000000020140765e+17,2.0000000340232768e+17,2.0000002604284352e+17,2.000001207083483e+17,2.000003991309367e+17,2.000010401908372e+17,2.000022780790319e+17,2.000043771962973e+17,2.000076038649705e+17,2.0001220236791216e+17,2.0001837866791958e+17,2.0002629197290806e+17,2.000360526621333e+17,2.000477246118284e+17,2.0006133012524186e+17,2.0007685608568522e+17,2.00094260388795e+17,2.0011347807537222e+17,2.001344268544189e+17,2.0015701188598784e+17,2.0018112980485123e+17,2.0020667202886723e+17
0.2366666666666667,2e+17,2e+17,2e+17,2.0000000000000384e+17,2.0000000000340352e+17,2.000000002191061e+17,2.0000000365162768e+17,2.000000276793607e+17,2.000001273475027e+17,2.0000041864307283e+17,2.0000108592743088e+17,2.0000236901174464e+17,2.0000453698935875e+17,2.000078592441045e+17,2.000125812264262e+17,2.0001890826498112e+17,2.0002699744134518e+17,2.0003695591824426e+17,2.0004884367128042e+17,2.0006267877769267e+17,2.0007844385779472e+17,2.0009609272097472e+17,2.001155566438302e+17,2.0013674998110403e+17,2.0015957499136637e+17,2.0018392587008883e+17,2.00209692044013e+17
0.24000000000000002,2e+17,2e+17,2e+17,2.000000000000044e+17,2.0000000000377626e+17,2.0000000023831312e+17,2.0000000391855184e+17,2.000000294145835e+17,2.0000013433546835e+17,2.0000043906267827e+17,2.0000113357166083e+17,2.0000246338312944e+17,2.0000470231259478e+17,2.000081227787006e+17,2.0001297133099776e+17,2.0001945257102474e+17,2.000277213517058e+17,2.0003788151870528e+17,2.000499890552335e+17,2.0006405773316186e+17,2.0008006584409405e+17,2.000979630588252e+17,2.0011767684963696e+17,2.0013911818759757e+17,2.001621864094341e+17,2.001867732584302e+17,2.0021276616336387e+17
0.24333333333333335,2e+17,2e+17,2e+17,2.0000000000000506e+17,2.000000000041888e+17,2.0000000025915296e+17,2.0000000420429757e+17,2.000000312541932e+17,2.000001416895986e+17,2.0000046042935725e+17,2.000011831973798e+17,2.0000256131227827e+17,2.0000487333843136e+17,2.0000839469876115e+17,2.0001337296950022e+17,2.0002001192863494e+17,2.0002846409546326e+17,2.000388298962629e+17,2.000511612291032e+17,2.0006546748081258e+17,2.000817225487686e+17,2.0009987191338752e+17,2.0011983920331264e+17,2.001415319774391e+17,2.0016484663125306e+17,2.0018967244391475e+17,2.0021589484029395e+17
0.24666666666666667,2e+17,2e+17,2e+17,2.000000000000058e+17,2.0000000000464528e+17,2.0000000028175997e+17,2.0000000451014e+17,2.000000332041816e+17,2.0000014942805898e+17,2.000004827843275e+17,2.0000123488109274e+17,2.000026629220931e+17,2.0000505024425418e+17,2.000086752402863e+17,2.000137864366641e+17,2.000205866879019e+17,2.000292260720301e+17,2.000398014918349e+17,2.0005236066653142e+17,2.0006690851794058e+17,2.0008341448392294e+17,2.001018198033157e+17,2.0012204422261578e+17,2.0014399186098326e+17,2.0016755615424544e+17,2.0019262390646938e+17,2.0021907853358538e+17
0.25,2e+17,2e+17,2e+17,2.0000000000000662e+17,2.0000000000515024e+17,2.0000000030627898e+17,2.0000000483743696e+17,2.000000352708664e+17,2.0000015756986246e+17,2.000005061704801e+17,2.0000128870204118e+17,2.000027683393901e+17,2.0000523321252547e+17,2.000089646453952e+17,2.0001421203419462e+17,2.0002117720652934e+17,2.000300076888513e+17,2.0004079675458643e+17,2.0005358784944387e+17,2.000683813500133e+17,2.0008514216960243e+17,2.0010380725488253e+17,2.001242924325343e+17,2.0014649835537846e+17,2.0017031548216224e+17,2.001956281318689e+17,2.00222317707382e+17
0.25333333333333335,2e+17,2e+17,2e+17,2.0000000000000758e+17,2.0000000000570874e+17,2.000000003328664e+17,2.00000005187634e+17,2.0000003746090822e+17,2.0000016613490592e+17,2.0000053063244093e+17,2.0000134474229002e+17,2.00002877695007e+17,2.0000542243090368e+17,2.000092631624493e+17,2.000146500708913e+17,2.000217838499435e+17,2.0003080936149853e+17,2.0004181614200653e+17,2.000548432681078e+17,2.0006988649070886e+17,2.000869061338143e+17,2.0010583480198403e+17,2.0012658436527587e+17,2.0014905198454493e+17,2.0017312512505066e+17,2.0019868561169488e+17,2.0022561283114192e+17
0.2566666666666667,2e+17,2e+17,2e+17,2.0000000000000867e+17,2.0000000000632624e+17,2.000000003616909e+17,2.0000000556226966e+17,2.0000003978132787e+17,2.0000017514400816e+17,2.0000055621663462e+17,2.000014030868164e+17,2.0000299112391206e+17,2.000056180923651e+17,2.000095710461779e+17,2.0001510086276867e+17,2.0002240699140314e+17,2.0003163151376454e+17,2.0004286011998458e+17,2.000561274211894e+17,2.0007142446195434e+17,2.000887069125479e+17,2.001079029861435e+17,2.0012892056025728e+17,2.0015165327915152e+17,2.001759855992208e+17,2.00201796843294e+17,2.0022896437958883e+17
