r_m,B_tesla_phi_0
0.07531531531531531,1.2274093101409844
0.07543543543543543,1.2281567088200191
0.07555555555555556,1.2289016964044999
0.07567567567567568,1.2296442688468756
0.07579579579579579,1.2303844221001188
0.07591591591591591,1.2311221521177138
0.07603603603603604,1.23185745485366
0.07615615615615616,1.2325903262624702
0.07627627627627627,1.2333207622991622
0.0763963963963964,1.2340487589192601
0.07651651651651652,1.2347743120743326
0.07663663663663664,1.235497417698405
0.07675675675675675,1.236218071721439
0.07687687687687687,1.2369362700738935
0.076996996996997,1.2376520086867133
0.07711711711711712,1.2383652834913308
0.07723723723723723,1.2390760904196638
0.07735735735735735,1.2397844254041148
0.07747747747747748,1.2404902843775636
0.0775975975975976,1.241193663273367
0.07771771771771771,1.2418945580253606
0.07783783783783783,1.2425929645678504
0.07795795795795796,1.2432888788356111
0.07807807807807808,1.243982296763891
0.07819819819819819,1.244673214288399
0.07831831831831831,1.245361627345309
0.07843843843843844,1.2460475318712585
0.07855855855855856,1.2467309238033415
0.07867867867867867,1.247411799079108
0.0787987987987988,1.248090153636567
0.07891891891891892,1.2487659834142173
0.07903903903903904,1.249439284386427
0.07915915915915915,1.2501100526279192
0.07927927927927927,1.250778284231347
0.0793993993993994,1.2514439752898054
0.07951951951951952,1.2521071218968376
0.07963963963963963,1.2527677201464194
0.07975975975975975,1.253425766132965
0.07987987987987988,1.2540812559513284
0.08,1.2547341856967917
0.08012012012012013,1.2553845514650686
0.08024024024024023,1.2560323493523062
0.08036036036036036,1.2566775754550743
0.08048048048048048,1.257320225870369
